$GPGGA,073551.75,3803.2925095,N,10613.2515175,E,4,22,0.7,1118.3542,M,-41.632,M,00,0004*46
$GPGGA,073551.80,3803.2925084,N,10613.2515576,E,4,22,0.7,1118.3496,M,-41.632,M,00,0004*43
$GPGGA,073551.85,3803.2925057,N,10613.2516017,E,4,22,0.7,1118.3508,M,-41.632,M,00,0004*4F
$GPGGA,073551.90,3803.2925039,N,10613.2516454,E,4,22,0.7,1118.3531,M,-41.632,M,00,0004*4A
$GPGGA,073551.95,3803.2925047,N,10613.2516863,E,4,22,0.7,1118.3484,M,-41.632,M,00,0004*41
$GPGGA,073552.00,3803.2925021,N,10613.2517282,E,4,22,0.7,1118.3486,M,-41.632,M,01,0004*49
$GPGGA,073552.05,3803.2924991,N,10613.2517715,E,4,22,0.7,1118.3509,M,-41.632,M,01,0004*42
$GPGGA,073552.10,3803.2924997,N,10613.2518142,E,4,22,0.7,1118.3448,M,-41.632,M,00,0004*4E
$GPGGA,073552.15,3803.2924974,N,10613.2518550,E,4,22,0.7,1118.3492,M,-41.632,M,00,0004*46
$GPGGA,073552.20,3803.2924966,N,10613.2518959,E,4,22,0.7,1118.3509,M,-41.632,M,00,0004*45
$GPGGA,073552.25,3803.2924965,N,10613.2519347,E,4,22,0.7,1118.3490,M,-41.632,M,00,0004*46
$GPGGA,073552.30,3803.2924968,N,10613.2519757,E,4,22,0.7,1118.3485,M,-41.632,M,00,0004*4E
$GPGGA,073552.35,3803.2924954,N,10613.2520173,E,4,22,0.7,1118.3526,M,-41.632,M,00,0004*46
$GPGGA,073552.40,3803.2924963,N,10613.2520579,E,4,22,0.7,1118.3505,M,-41.632,M,00,0004*4F
$GPGGA,073552.45,3803.2924957,N,10613.2520992,E,4,22,0.7,1118.3518,M,-41.632,M,00,0004*48
$GPGGA,073552.50,3803.2924932,N,10613.2521434,E,4,22,0.7,1118.3552,M,-41.632,M,00,0004*41
$GPGGA,073552.55,3803.2924935,N,10613.2521844,E,4,22,0.7,1118.3479,M,-41.632,M,00,0004*40
$GPGGA,073552.60,3803.2924937,N,10613.2522239,E,4,22,0.7,1118.3480,M,-41.632,M,00,0004*41
$GPGGA,073552.65,3803.2924921,N,10613.2522639,E,4,22,0.7,1118.3468,M,-41.632,M,00,0004*41
$GPGGA,073552.70,3803.2924927,N,10613.2523051,E,4,22,0.7,1118.3461,M,-41.632,M,00,0004*43
$GPGGA,073552.75,3803.2924923,N,10613.2523458,E,4,22,0.7,1118.3479,M,-41.632,M,00,0004*46
$GPGGA,073552.80,3803.2924915,N,10613.2523878,E,4,22,0.7,1118.3453,M,-41.632,M,00,0004*4F
$GPGGA,073552.85,3803.2924919,N,10613.2524277,E,4,22,0.7,1118.3425,M,-41.632,M,00,0004*45
$GPGGA,073552.90,3803.2924909,N,10613.2524696,E,4,22,0.7,1118.3461,M,-41.632,M,00,0004*4B
$GPGGA,073552.95,3803.2924906,N,10613.2525111,E,4,22,0.7,1118.3439,M,-41.632,M,00,0004*45
$GPGGA,073553.00,3803.2924894,N,10613.2525505,E,4,22,0.7,1118.3408,M,-41.632,M,01,0004*40
$GPGGA,073553.05,3803.2924892,N,10613.2525905,E,4,22,0.7,1118.3383,M,-41.632,M,01,0004*4B
$GPGGA,073553.10,3803.2924887,N,10613.2526324,E,4,22,0.7,1118.3336,M,-41.632,M,00,0004*4E
$GPGGA,073553.15,3803.2924883,N,10613.2526730,E,4,22,0.7,1118.3337,M,-41.632,M,00,0004*4F
$GPGGA,073553.20,3803.2924880,N,10613.2527131,E,4,22,0.7,1118.3345,M,-41.632,M,00,0004*49
$GPGGA,073553.25,3803.2924880,N,10613.2527538,E,4,22,0.7,1118.3360,M,-41.632,M,00,0004*46
$GPGGA,073553.30,3803.2924897,N,10613.2527957,E,4,22,0.7,1118.3349,M,-41.632,M,00,0004*4A
$GPGGA,073553.35,3803.2924931,N,10613.2528356,E,4,22,0.7,1118.3314,M,-41.632,M,00,0004*4E
$GPGGA,073553.40,3803.2924926,N,10613.2528783,E,4,22,0.7,1118.3367,M,-41.632,M,00,0004*42
$GPGGA,073553.45,3803.2924945,N,10613.2529197,E,4,22,0.7,1118.3343,M,-41.632,M,00,0004*46
$GPGGA,073553.50,3803.2924961,N,10613.2529614,E,4,22,0.7,1118.3331,M,-41.632,M,00,0004*4D
$GPGGA,073553.55,3803.2924955,N,10613.2530041,E,4,22,0.7,1118.3362,M,-41.632,M,00,0004*47
$GPGGA,073553.60,3803.2924957,N,10613.2530468,E,4,22,0.7,1118.3365,M,-41.632,M,00,0004*4B
$GPGGA,073553.65,3803.2924959,N,10613.2530872,E,4,22,0.7,1118.3398,M,-41.632,M,00,0004*45
$GPGGA,073553.70,3803.2924964,N,10613.2531296,E,4,22,0.7,1118.3399,M,-41.632,M,00,0004*4F
$GPGGA,073553.75,3803.2924961,N,10613.2531698,E,4,22,0.7,1118.3372,M,-41.632,M,00,0004*40
$GPGGA,073553.80,3803.2924944,N,10613.2532121,E,4,22,0.7,1118.3417,M,-41.632,M,00,0004*4F
$GPGGA,073553.85,3803.2924926,N,10613.2532554,E,4,22,0.7,1118.3437,M,-41.632,M,00,0004*4A
$GPGGA,073553.90,3803.2924910,N,10613.2532980,E,4,22,0.7,1118.3453,M,-41.632,M,00,0004*4C
$GPGGA,073553.95,3803.2924920,N,10613.2533411,E,4,22,0.7,1118.3445,M,-41.632,M,00,0004*49
$GPGGA,073554.00,3803.2924926,N,10613.2533818,E,4,22,0.7,1118.3427,M,-41.632,M,01,0004*44
$GPGGA,073554.05,3803.2924919,N,10613.2534262,E,4,22,0.7,1118.3425,M,-41.632,M,01,0004*4F
$GPGGA,073554.10,3803.2924887,N,10613.2534707,E,4,22,0.7,1118.3467,M,-41.632,M,00,0004*4C
$GPGGA,073554.15,3803.2924871,N,10613.2535176,E,4,22,0.7,1118.3482,M,-41.632,M,00,0004*4A
$GPGGA,073554.20,3803.2924903,N,10613.2535648,E,4,22,0.7,1118.3445,M,-41.632,M,00,0004*49
$GPGGA,073554.25,3803.2924909,N,10613.2536126,E,4,22,0.7,1118.3480,M,-41.632,M,00,0004*43
$GPGGA,073554.30,3803.2924949,N,10613.2536591,E,4,22,0.7,1118.3449,M,-41.632,M,00,0004*4E
$GPGGA,073554.35,3803.2924980,N,10613.2537085,E,4,22,0.7,1118.3470,M,-41.632,M,00,0004*45
$GPGGA,073554.40,3803.2925013,N,10613.2537577,E,4,22,0.7,1118.3505,M,-41.632,M,00,0004*4E
$GPGGA,073554.45,3803.2925049,N,10613.2538086,E,4,22,0.7,1118.3498,M,-41.632,M,00,0004*45
